Etwa 90 % der Kleinunternehmen beschäftigen weniger als 10 Arbeitnehmer.	Some 90 % of small businesses employ fewer than 10.
Ich hoffe sehr, dass diese Rechtsvorschrift, deren Qualität das Parlament meiner Ansicht nach verbessert hat, niemals in Kraft zu treten braucht.	I hope from the bottom of my heart that this legislation, which I believe Parliament has upgraded in terms of quality, will never have to take effect.
Ich will damit sagen, daß es von grundlegender Bedeutung ist, jetzt die Finanzielle Vorausschau zu verteidigen.	What I mean by this is that it is now of fundamental importance to defend the Financial Perspective.
Wie Frau Peijs ausführte, wurden diese Arten von Verträgen vor dieser Aussprache im Ausschuss diskutiert, und mit den von Frau Peijs vorgelegten Kompromissen soll im Grunde genommen erreicht werden, dass den Vertragsparteien die Wahl des Rechts der Schuldverträge, nicht jedoch des für sie geltenden Insolvenzrechts, überlassen bleibt.	As Mrs Peijs' report outlined, these types of contracts were discussed in committee pending this debate and, in essence, what we are seeking to do with the compromises proposed by Mrs Peijs is to ensure that parties can choose their own contract law in relation to these particular contracts, but not their own winding-up proceedings law.
Es wird unterschieden zwischen dem Recht der Schuldverhältnisse und externem Insolvenzrecht, weil gewährleistet sein muss, dass die Vertragsparteien zwar das Recht der Schuldverhältnisse, nicht jedoch ihr eigenes Insolvenzrecht selbst bestimmen können.	There is a separation here between the law of the contract and the external insolvency law, because it is quite important to ensure that parties, though they may choose the law of contract, may not actually choose their own insolvency law.
Frau Präsidentin! Solange energiehungrige Schwellenländer und energieverschwendende Industrieländer nicht verstärkt umweltpolitische Überlegungen berücksichtigen, können sämtliche Bemühungen auf EU-Ebene nicht einmal den von diesen angerichteten Schaden wiedergutmachen.	(DE) Madam President, as long as energy-hungry emerging economies and energy-wasting industrialised nations do not turn more of their attention to the environment, all the efforts of the EU will not even suffice to make good the damage those countries have done.
Herr Präsident, irgendwie scheine ich in solchen Aussprachen immer nach Herrn Cunha an die Reihe zu kommen.	Mr President, I always seem to follow Mr Cunha in these debates.
Die enormen Geldbeträge - sie werden auf Hunderte von Milliarden geschätzt -, die für dieses Ziel ausgegeben werden sollen, würden einfach nur verschwendet werden, obwohl sie stattdessen so angelegt werden könnten, dass in der Europäischen Union aus umwelt- und energiepolitischer Sicht echte Sicherheit erzielt wird.	The enormous sums of money, estimated at hundreds of billions, that are to be spent on this objective, will be utterly wasted, when they could be used to create real environmental and energy security in the European Union instead.
Es ist Aufgabe der Union, dafür Sorge zu tragen, daß die Umsetzung des Plans das Ergebnis gemeinsamer Anstrengungen mit Rußland sowie einer engen Zusammenarbeit zwischen der Union und ihren Mitgliedstaaten ist.	It is for the Union to ensure that implementation of the plan is the product of joint effort with Russia and of close cooperation between the Union and its Member States.
Ich muss Ihnen sagen, dass ich die Regierungschefs bei unseren zahlreichen Zusammenkünften – und in dieser Woche hatte ich gleich mehrere – sowohl öffentlich als auch privat aufgefordert habe, einer Erhöhung der Gesamtausgaben zuzustimmen.	Let me tell you that at the various meetings I have had with the Heads of Government – and this week I have had several – I urged them, both publicly and privately, to accept an increase in overall expenditure.
Dies ist das normale Vorgehen unter Verbündeten.	This is the normal way for partners to behave.
Die Entschließung ist in Wirklichkeit ein Gnadenappell.	This resolution is really an appeal for clemency.
Vor diesem Hintergrund muss unterstrichen werden, welch große Bedeutung der Bildung einer Hochrangigen Arbeitsgruppe für Gleichstellungsfragen zukommt.	Against this background, it is worth highlighting the significance of the creation of a High-Level Group on Gender Equality.
Unser Grünbuch zur Anerkennung des Personenstands ist gedacht für grenzüberschreitende Situationen, wie zum Beispiel die Anerkennung von Geburtsurkunden, und befasst sich nicht mit der Anerkennung von gleichgeschlechtlichen Eheschließungen.	Our green paper on recognition of civil status is designed for cross-border situations, such as the recognition of birth certificates, and is not concerned with the recognition of same-sex marriage.
Aus diesem Grund ist es von außerordentlicher Wichtigkeit, daß dieser Strafgerichtshof seine Unabhängigkeit zu gewährleisten vermag und dadurch ausgeschlossen ist, daß beispielsweise ein Veto, das im UN-Sicherheitsrat eingelegt wird, per definitionem zur Straffreiheit führt.	It is good that this court will be able to guarantee its independence. This will make it impossible, for example, for veto carriers in the Security Council to get off scot-free per definition.
Ich habe nur gewisse Befürchtungen hinsichtlich der Konkurssperren und vermute, dass hier zu einem späteren Zeitpunkt eine Feinabstimmung erforderlich werden könnte.	I just have certain worries about the automatic stays and suspect that we might need some fine-tuning at a later stage.
Die andere strittige Frage betrifft das dingliche Recht und den Unterschied zwischen Gemeinsamem Standpunkt und der von Frau Peijs vorgenommenen Neuordnung, und das ist etwas, das wir ausführlich diskutiert haben.	The other controversial issue involves right in rem and the difference between the common position and the tidying up operation that Mrs Peijs has done, and this is something we have discussed at length.
Im Großen und Ganzen gibt es viele Gemeinsamkeiten zwischen dem, was der Rat im Gemeinsamen Standpunkt vorschlägt, und den von Frau Peijs vorgelegten Neuformulierungen.	In essence, there is a lot of common ground between what the Council proposes in the common position and the alternative wording that Mrs Peijs has proposed.
Dies ist eine schwierige Position.	This is a difficult position to be in.
Die Abstimmung findet morgen um 9.30 Uhr statt.	The votes will be taken tomorrow, at 9.30 a.m.
· Wie gedenkt sie die europäische öffentliche Meinung, insbesondere die im Amateursportbereich aktiven jungen Menschen, über die außerordentlich ernsten Gefahren zu informieren, die mit der Einnahme verbotener Substanzen verbunden sind?	· How does it intend to inform European public opinion, especially young people involved in amateur sports, about the very serious dangers inherent in the use of banned pharmaceutical substances?
Es ist klar, dass Europa eine Reihe ernsthafter Herausforderungen meistern muss, wenn es mit dem Rest der Welt weiterhin mithalten will.	It is clear that Europe has to overcome a number of serious challenges if it wishes to remain competitive with the rest of the world.
Deshalb setzen wir uns als Präsidentschaft weiterhin für den baldigen Beginn der Verhandlungen über ein neues Partnerschafts- und Kooperationsabkommen auch mit Russland ein.	Consequently, our Presidency is continuing to work towards ensuring that negotiations on a new Partnership and Cooperation Agreement with Russia can begin shortly.
Estnische Angaben besagen, dass zwei Drittel der Prostituierten schon an Selbstmord gedacht haben.	Estonian data indicate that two-thirds of prostitutes have considered suicide.
Maßnahmen wie die Einführung neuer Technologien und verstärkte Bemühungen in wissenschaftliche Forschung und Innovation wie zum Beispiel in der verarbeitenden Industrie sind von entscheidender Bedeutung.	Measures such as the introduction of new technologies and increased efforts in scientific research and innovation in sectors such as the manufacturing industry are of crucial importance.
Es ist ganz erstaunlich, dass dieser Ansatz bei einem so gewaltigen Vorhaben missachtet wurde.	It is very strange that, in the case of this enormous undertaking, this approach was ignored.
Daher erachte ich es als besonders wichtig, mehr Transparenz und Einfachheit für die Regeln der Kohäsionspolitik zu erzielen.	Hence I consider it extremely important for achieving greater transparency and simplification of the rules governing cohesion policy.
(Beifall)	(Applause)
Wichtig ist, dass es dem Parlament gelungen ist, den ursprünglichen Vorschlag in wesentlichen Punkten zu verändern.	Parliament's success in introducing substantial changes in the original proposal is important.
Der Hopfenmarkt ist völlig liberalisiert und unterliegt dem freien Spiel von Angebot und Nachfrage.	Hops are traded freely throughout the world, according to the principle of supply and demand.
Kinder und Familie verlangen Selbstlosigkeit, die Bereitschaft, zu teilen und anderen den Vorrang einzuräumen.	It demand selflessness, sharing and putting others first.
Wir haben den Binnenmarkt geschaffen und arbeiten an seiner Vollendung.	We have created the internal market and are working on completing it.
Wie mein Premierminister, Tony Blair, im Juni vor diesem Parlament erklärte, ist die Erweiterung eine historische Chance, um eine stärkere Union aufzubauen.	As my Prime Minister, Tony Blair, said to this Parliament in June, enlargement is an historic opportunity to build a greater and more powerful Union.
(LT) Zuerst möchte ich meinem Kollegen, Kommissar Algirdas Šemeta, gratulieren, der heute, mit Genehmigung des Parlaments, vermutlich zum ersten Mal an einer solchen Aussprache teilgenommen hat.	(LT) Firstly, I would like to congratulate my colleague, Commissioner Algirdas Šemeta, who today, with Parliament's approval, participated probably for the first time in such a debate.
Und ebensowenig darf man ein Verdammungsurteil über europäische Ölgesellschaften aussprechen, wie dies im Falle der British Petroleum oder der französischen Total geschehen ist, wenn offizielle Dokumente existieren, konkret solche des Rates für Menschenrechte beim kolumbianischen Präsidenten, die wortwörtlich bezeugen, daß derartige Vorverurteilungen nicht als stichhaltig gelten können, daß sie keine endgültigen Beweise liefern, was die betroffenen Unternehmen dazu veranlaßt, diese Kampagne als verleumderische Unterstellungen mit schädlichen Folgen für die Ausbreitung der europäischen Unternehmen in der Welt zu bezeichnen.	Nor can European oil companies like BP or Total be condemned when there are official documents actually from the Human Rights Commission to the Colombian President, specifically stating that the incriminating reports should not be considered valid and that they are not definite proof, leading the companies involved to describe them as a campaign of defamation naturally damaging to world expansion of European companies.
Lassen Sie uns auf eine eigenständigere und auf die EU ausgerichtete Strategie der Außen- und Sicherheitspolitik hinarbeiten, weil die europäischen Bürgerinnen und Bürger genau das von uns erwarten, und das sollten wir auch erfüllen.	Let us work for a more autonomous, EU-centred foreign and security strategy, because that is what European citizens expect from us and that is what we should deliver to them.
Die umfassende Definition des Konzepts von Herrn Prodi sollte erst erfolgen, wenn das neue Parlament gewählt und die neue Kommission ernannt ist.	The full definition of the Prodi project properly should await the new parliamentary mandate and the nomination of the new Commission.
Herr Präsident, Herr Kommissar, meine werten Kolleginnen und Kollegen! Wir sind uns alle darin einig, dass die Richtlinie zur Sanierung von Kreditinstituten schon lange überfällig ist.	Mr President, Commissioner, ladies and gentlemen, we are all agreed that the directive on the reorganisation of credit institutions is long overdue, which is also why we welcome it.
Dann haben wir die Änderungen der Artikel.	Then there are the amendments to the articles.
Frau Präsidentin, Kolleginnen und Kollegen! Das Erreichen der Millenniumsziele 2015 ist entscheidend davon abhängig, wie viel Geld die reichen Industrieländer zur Bekämpfung von Hunger und Armut zur Reduzierung der Kinder- und Müttersterblichkeit und zur Bekämpfung von Malaria und Aids zur Verfügung stellen.	(DE) Madam President, ladies and gentlemen, achievement of the Millennium Development Goals by 2015 is crucially dependent on how much money the rich industrialised nations make available for combating hunger and poverty, reducing child and maternal mortality and combating malaria and AIDS.
Ebenso hoffen wir, daß das Europäische Parlament in Zukunft an den Arbeiten der EZB stärker beteiligt sein wird.	Similarly, we would like the European Parliament to be more involved in future in the work of the ECB.
Der Text ist zwar in seiner jetzigen Form durchaus gut, jedoch bestanden einige Unklarheiten.	Although the text in its current form is absolutely excellent, some clarification is needed.
Umwelt- und Energiefragen müssen im Zusammenhang betrachtet und die Energiesysteme ausgeglichen und ausgewogen gestaltet werden.	Questions relating to energy and the environment must be seen in context, and methods of obtaining energy must be framed in a balanced and well-judged way.
Es besteht auch eine inhaltliche Unstimmigkeit des neuen Artikels 79a, bei dem es um das Verfahren der Stellungnahme - wie bereits in Artikel 80 der Geschäftsordnung vorgesehen - und nicht um die obligatorische Konsultation geht, die in Artikel 109 j des EG-Vertrages vorgesehen ist.	There is irregularity also in the very content of new Article 79a, which has been drawn up in line with the assent procedure - already anticipated in Article 80 of the Rules of Procedure - and not as a compulsory consultation as anticipated by Article 109 j of the EC Treaty.
Außerdem müssen mehr Beschlüsse lokal und regional durchgeführt werden.	More decisions must be taken at a local or regional level.
Der Gemeinsame Standpunkt ist aus meiner Sicht ausgewogen und wurde durch die Änderungen des Ausschusses und der Berichterstatterin, der ich danke, zum Teil verbessert.	The common position is well-balanced to my mind and was improved on, to some extent, by the committee' s amendments and those tabled by the rapporteur, Mrs Peijs, whom I would like to thank.
Ich denke, es ist wirklich an der Zeit, daß die Europäische Union sich mit einer Außenpolitik versieht, die diese Bezeichnung verdient, denn sonst wird, was uns sehr teuer zu stehen kommt, weiterhin Geld ausgeschüttet, ohne auch nur die geringsten Ergebnisse, ohne auch nur eine geringste Entwicklung in diesem Land zu erzielen.	I think it really is high time for the European Union to adopt a foreign policy worthy of the name. Otherwise, we shall go on spending money, it will cost us a great deal, and we shall not even achieve a minimal result - a minimum of development in these countries.
Ich bedauere, dass der Streit im Rat zu dieser Verzögerung um mehr als ein Jahrzehnt geführt hat.	I regret that the dispute in the Council has led to this being delayed by more than a decade.
Ich glaube, daß wir uns im übrigen nicht nur mit dem PACTEProgramm, sondern mit dem gesamten Artikel 10 'Maßnahmen' etwas einfallen lassen müssen, wie wir den mobilisierenden Effekt auch kleiner Projekte sicherstellen, aber gleichzeitig Verwaltungsformen finden, die uns nicht überfordern.	I believe that we must also have some ideas, not only with the PACTE programme, but also with all the article 10 actions, about how we ensure the mobilizing effect of such small projects, but at the same time find administrative forms which do not overstretch us.
Darum äußern sich die Kollegen aus Belgien, Italien, Frankreich und den Niederlanden genau zu diesem Punkt.	That is why you have been hearing from Belgian, Italian, French and Dutch colleagues on precisely that point.
Ich möchte Sie deshalb fragen, was Sie zu unternehmen gedenken, um die unverzügliche Freilassung der inhaftierten Mitglieder des Parlaments sowie der Gewerkschafter zu erreichen, die sich noch immer in Haft befinden.	I should therefore like to ask you what you will do to bring about the immediate release of the members of parliament detained and of the trade unionists who are still in gaol.
Aber es geht hier nicht um Schuldzuweisungen.	But this is not about apportioning blame.
Der heutige Stand der Dinge im Hinblick auf diese Zahlungsermächtigungen in Kategorie 4 beweist eindeutig, daß eine ausführliche Diskussion zwischen Kommission, Rat und Parlament in Gang kommen muß.	It is clear from the current state of affairs as regards these payment appropriations in category 4 that a thorough and on-going discussion between the Commission, the Council and Parliament needs to get underway.
Beides muß behandelt werden, beides ist notwendig, und ich würde sagen, daß das zwei Katastrophen sind, die sich gegenseitig ergänzen, aber nicht unbedingt miteinander verbunden sind.	Both must be dealt with, both are necessary, and I would say that these are two disasters which complement each other, but are not necessary connected.
Der Kommissionsvorschlag soll gewährleisten, dass ein Kreditinstitut und seine Zweitniederlassung in einem anderen Mitgliedstaat nach dem Grundsatz der Einheit und Universalität saniert und liquidiert werden können.	The Commission proposal is designed to ensure that a credit institution and its branch offices in other Member States can be reorganised and wound up according to the principle of unity and universality.
Dies ist durch diesen Richtlinienvorschlag gewährleistet.	That is guaranteed under this proposed directive.
Herr Präsident! Der Markt und die einzelstaatlichen Behörden warten bereits seit geraumer Zeit auf die Verabschiedung der Richtlinie über die Sanierung und Liquidation von Kreditinstituten.	Mr President, the market and national authorities have been looking forward to the directive on the reorganisation and the winding-up of credit institutions coming into effect for some time now.
Wir müssen deshalb deutlich machen, daß sich alle Seiten an den Waffenstillstand halten müssen.	So we must make clear that all sides must abide by the cease-fire.
Nicht nur, daß es so geschrieben ist, daß man es nicht verstehen kann, man weigert sich dann auch noch, diese Fragen vor einer Volksabstimmung zu erläutern.	Not only do you write in a way which is incomprehensible, but you then refuse to explain it before a referendum.
Ebenso wichtig sind auch Programme für Junglandwirte.	Programmes for young farmers are also just as important.
Sensible Daten können nur in Ausnahmefällen verarbeitet werden, wenn es um das öffentliche Interesse geht, vorbehaltlich angemessener Garantien, und diese angemessenen Garantien müssen von dem jeweiligen Land gegeben werden.	Sensitive data can only be processed in exceptional cases, in cases of public interest; they are subject to suitable safeguards, and those suitable safeguards have to be provided by the country concerned.
Nun besteht keine Gefahr, daß der Dialog zwischen der EU und den Mittelmeerdrittländern beendet wird, nur weil ein einzelnes Land, das die in Barcelona vereinbarten strengen Kriterien nicht einhält, ausgeschlossen wird, so wie der Dialog bislang noch nicht zum Stillstand gekommen ist, obwohl einigen beitrittswilligen Ländern die Zusammenarbeit verwehrt wurde und die Gründe hierfür nicht immer klar nachvollziehbar waren.	There is no risk of the Euro-Mediterranean talks dying because of the exclusion of a country that is failing to respect the rigour established in Barcelona, nor will they die because of the often unfounded exclusion of other applicant countries.
Darüber hinaus hat der Boden auch eine überaus wichtige Funktion als Lagerstätte für Kohle und andere Rohstoffe, ganz zu schweigen von den gegenwärtig diskutierten Vorschlägen zur CO2-Lagerung oder den Auswirkungen, auf die in der Gesetzgebung zur Wasserverknappung hinzuweisen wäre.	Soil also has a very important function as a reserve of raw materials and as a carbon reserve, not to mention the CO2 storage proposals that are currently being debated or the effects that may be indicated in the legislation on the scarcity of water.
Sie soll die physischen, administrativen und rechtlichen Hemmnisse beseitigen und den sogenannten Grenzeffekt zwischen Ländern und Regionen abbauen, so dass sie sich vereint den gemeinsamen Herausforderungen stellen können.	Its aim is to eliminate physical, administrative and regulatory barriers, and to mitigate the so-called border effect between countries and regions, so that they can react to common challenges as a single unit.
Hervorheben möchte ich ebenfalls die äußerst bedeutsame Anwesenheit der Fraktionsvorsitzenden dieses Hohen Hauses an jenem Tag.	I would also like to note the presence that day  so significant  of the leaders of the political groups of this Parliament.
Gegen Änderungsantrag 1 betreffend die Pensionsgeschäfte hegt die Kommission, zumindest grundsätzlich, Bedenken.	It objects, at least in principle, to Amendment No 1 with regard to repurchase agreements.
In diesem Bericht befürworte ich auf der Ebene der Mitgliedstaaten private/öffentliche Finanzierungsmethoden sowie die Förderung eines günstigen rechtlichen und steuerlichen Rahmens für die Kulturwirtschaft und speziell die Anwendung von Steuergutschriften und von ermäßigten MwSt.-Sätzen auf alle Kulturerzeugnisse, einschließlich Online-Werke.	In this report, at the level of the Member States I recommend private/public funding as well as the promotion of a regulatory and fiscal framework that favours cultural industries, and more specifically the application of tax credits and reduced rates of VAT to all cultural products, including online works.
Nun hat Frau Peijs im Namen der PPE-Fraktion fünf neue Änderungsanträge eingereicht.	As it happens, Mrs Peijs, on behalf of the PPE-DE Group, has tabled five new amendments.
Diese Änderungsanträge machen die vom Ausschuss für Wirtschaft und Währung akzeptierten Änderungsanträge zu einem kohärenten Ganzen, das der besonderen Stellung des Banksektors gerecht wird.	These amendments draw the amendments adopted by the Economic and Monetary Commission together in a coherent manner which does justice to the special position of the banking sector.
Herr Papayannakis bittet um das Wort zur Geschäftsordnung.	Mr Papayannakis wishes to raise a point of order.
Trotz unserer Bilanz im Bereich Breitband ist es erfreulich, die lobenden Worte der Kommissarin zu den Entwicklungen beim Roaming in Nordirland und Irland zu hören, und ich hoffe, dass sie anderen Ländern als Vorbild dienen werden.	Despite our performance on broadband, it is nice to hear the Commission acknowledge what has happened in Northern Ireland and Ireland as regards roaming, which I hope will serve as a model for other countries.
Wenn das Parlament die fünf neuen Änderungsanträge annimmt, kann die Kommission sämtlichen in dem Bericht von Frau Peijs vorgeschlagenen Änderungsanträgen einschließlich Änderungsantrag 1 inhaltlich zustimmen.	If the five new amendments are adopted by this Parliament, the Commission can assent to the spirit of all amendments proposed in Mrs Peijs' report, including Amendment No 1.
Europa ist ein Kontinent, der sehr viele Küsten und sehr große Häfen hat, und diese Häfen müssen untereinander verbunden werden - da ist Mobilität das A und O. Aber wir dürfen nicht nur just-in-time denken, sondern wir müssen natürlich auch kostengünstig, umweltverträglich und umweltfreundlich arbeiten.	Europe is a continent that has very many coastlines and very large ports and these ports need to be linked together - in this regard, mobility is essential. However, we must not simply take a 'just-in-time' approach.
Die Aussprache ist geschlossen.	The debate is closed.
Frau Schroedter hat nochmals die berühmte Liste der Wohltaten angesprochen.	Mrs Schroedter brought up the famous list of favours again.
Diese Übereinkunft betrifft die Verwaltungsausgaben sowohl des Parlaments als auch des Rats.	This agreement is about both Parliament’s and the Council’s administrative expenses.
Herr Präsident, ich bin gegen den Antrag von Herrn Fabre-Aubrespy.	Mr President, I should like to oppose Mr Fabre-Aubrespy's motion.
Herr Präsident!	
Um jedoch ein bekanntes ungarisches Sprichwort zu zitieren, wenn es nicht umgesetzt wird, ist es so viel wert wie Hufeisen an einem toten Pferd.	However, to quote a popular Hungarian saying, unless it is implemented, it will be worth as much as horseshoes on a dead horse.
	
Betrifft: Maßnahmen der Kommission im Anschluss an die in der Entschließung des Parlaments zu Frauennetzwerken: Fischerei, Landwirtschaft und Diversifizierung enthaltenen Empfehlungen	Subject: Action taken by the Commission on the recommendations set out in the report on women and fishing
Untersuchungen haben ergeben, dass 4 bis 6 % des Bruttosozialprodukts der Mitgliedstaaten der Europäischen Union für bürokratische Verwaltungsbelastungen von Unternehmen aufgewandt werden.	Research has shown that unnecessary bureaucratic procedures within companies account for 4 to 6 per cent of the GNP of EU Member States.
Die Abstimmung von dieser Woche wird widerspiegeln, was aus Sicht des Europäischen Parlaments in den Legislativvorschlägen für die GAP enthalten sein sollte.	This week's vote will reflect what the European Parliament expects to see in the legislative proposals for the CAP.
EU 2020 - Nachbereitung des informellen Treffens des Europäischen Rates vom 11. Februar 2010 (Aussprache)	EU 2020 - Follow-up of the informal European Council of 11 February 2010 (debate)
Das musste innerhalb kürzester Zeit erfolgen.	That had to be done in a very short space of time.
Fremdenverkehr bedeutet jedoch auch ein wenig Abenteuer, und aus diesem Grund gehen diese Touristen heute auch in die Türkei, nach Osteuropa, nach Kalifornien und in viele andere Teile der Welt.	But tourism is also about adventure, which is why tourists now go to Turkey, Eastern Europe, California and I do not know where else in the world.
Dabei handelt es sich gar nicht einmal immer nur um Verordnungen, die an sich falsch oder untauglich wären, sondern häufig ist es die Gesamtheit der einzelnen Auflagen, die die Belastung so unerträglich macht. Auch wir, das Europäische Parlament, tragen manchmal unser Scherflein dazu bei.	Some of the time, it is not even the legislation which is wrong or ineffective, but it is often the accumulation of obligations which makes the administrative pressures so heavy, and the European Parliament contributes to this in its own way.
In jedem Fall bitte ich meine Kolleginnen und Kollegen, den ambitionierten Text, der uns heute vorliegt, von ganzem Herzen zu unterstützen.	In any case, I ask my fellow members to wholeheartedly support the ambitious text before us today.
Der Bericht würde unter anderem auch nicht öffentlichen Stellen unter bestimmten Bedingungen das Recht einräumen, äußerst sensible personenbezogene Daten zu verarbeiten, was nach Ansicht der Juniliste nicht als ausreichende Rechtssicherheit betrachtet werden kann.	Among other things, the report would, under certain conditions, entitle private actors to acquaint themselves with very sensitive personal data, a development that, in the opinion of the June List, cannot be regarded as offering sufficient legal certainty.
Daher meine ich, dass Sie den Prozess sehr genau verfolgen sollten.	Consequently, I think that you will need to monitor the process very carefully.
Gestatten Sie mir ein sehr kurzes, aber äußerst erschreckendes Beispiel anzuführen, das leider kein Einzelfall ist und zeigt, wie den neuen EU-Mitgliedstaaten durch Gewerkschaften und Behörden der Zugang zum Binnenmarkt verwehrt wird.	Allow me to offer a very short but extremely frightening and, unfortunately, far from unique example of the way in which trade unions and authorities together deny the EU’s new Member States access to the internal market.
Das kann katastrophale Folgen nach sich ziehen. Wir haben das erst vor kurzem wieder in den Niederlanden gesehen.	The consequences can be disastrous, as a recent incident in the Netherlands proved once more.
Eine solche Lösung wäre ein gefährlicher Präzedenzfall.	Such a solution would be a dangerous precedent.
Island wird weder seine reichen Fanggründe aufgeben - wo 40 % seiner Exporte entstehen - um bei der katastrophalen Gemeinsamen Fischereipolitik mitzumachen, noch wird es einem isländischen Parlament den Rücken zukehren, das mehr als 1000 Jahre alt und Gewinner einer UNESCO-Auszeichnung für Demokratie ist.	Iceland will neither give up its rich fishing grounds - producing 40% of its exports - to join the disastrous common fisheries policy, nor abandon an Icelandic Parliament that is more than 1 000 years old and the winner of a UNESCO award for democracy.
Es kann also nicht sein, daß ein Staat seinen Betreibern Kosten aufbürdet, die ein anderer Staat nicht erhebt.	So one country cannot impose costs on its operators which are not charged in other countries.
Heute wissen wir nun, daß der Ministerrat nicht willens ist, den Maßnahmen für eine ausreichende Reduzierung des Fischereiaufwandes und der Kapazität der Flotte zuzustimmen.	Now we learn today that the Council of Ministers is unwilling to agree to measures for a proper reduction in the fish catch and in the fleet's capacity.
Es gibt noch die Frage danach, wieso wir heute da stehen, wo wir stehen.	There is also the question of the illogicality of where we are today.
(Heiterkeit)	(Laughter)
Hingegen habe ich soeben unglaublich Worte vernommen.	I did nonetheless hear some incredible remarks made just now.
Von Anfang an muss alles daran gesetzt werden, qualitativ gute Gesetze auszuarbeiten und die administrativen wie die finanziellen Auswirkungen weitestgehend zu begrenzen.	Every available effort must be made early on to lay down high-quality legislation and to restrict the administrative and financial consequences to a minimum.
Das ist tatsächlich eine Debatte, mit der sich insbesondere diejenigen beschäftigen müssen, die für die Hochrisikotechnologie Atomkraft sind, weil Atommülllagerung, so wie es sich heute darstellt - meiner Meinung nach und dabei stehen Mehrheiten der Bürger in Europa hinter mir -, ein so großes, ungelöstes Risiko ist, dass dies allein schon gegen die Fortsetzung der Nutzung der Atomkraft spricht.	This is a debate with which those people in particular who are in favour of the high-risk technology of nuclear power need to concern themselves, because, as things stand today, the storage of nuclear waste, in my opinion and in the opinion of the majority of Europe's citizens, represents such a large and unresolved risk that it is a strong argument against continuing to make use of nuclear power.
Diese Frage ist offenbar fachlich hoch kompliziert.	This question seems very technical.
Sie haben keinerlei Chance.	We damn them either way.
Die Tatsache, dass die für die Zahlungsbilanz von Mitgliedstaaten außerhalb der Eurozone geleistete Unterstützung von 25 Milliarden Euro auf 50 Milliarden Euro verdoppelt wurde, ist ein wichtiges Zeichen von Solidarität innerhalb der EU.	The fact that support to the balance of payments of Member States outside the euro area has been doubled from EUR 25 billion to EUR 50 billion is a very important expression of EU solidarity.
schriftlich. - (FR) Ich gehöre zu denen, die glauben, dass dieser Fonds für die Anpassung an die Globalisierung völlig überflüssig, wenn nicht gar kontraproduktiv ist. Er ist der Prototyp einer schlechten "guten Idee", aber sobald eine solche Idee lanciert ist, kann sie kaum noch gestoppt werden.	in writing. - (FR) I am among those who believe that this Globalisation Adjustment Fund is totally superfluous, if not counterproductive: it is the prototype of a bad 'good idea', but once such an idea has been floated, it is difficult to stop it.
Wir sollten nicht zögern, nationale Erfahrungen in unsere Gemeinschaft einfließen zu lassen.	Let us enrich our collective knowledge with the experiences of the different Member States.
Haben Sie vor, bei der ungarischen Regierung darauf hinzuwirken, dass unabhängig Bericht erstattet werden kann?	Do you intend to use your influence on the Hungarian Government to ensure that an independent report can be provided?
Ich bedanke mich sehr, dass Sie unserem Wunsch in so freundlicher Weise nachgekommen sind.	Thank you very much for so kindly complying with our request.
Verehrte Kolleginnen und Kollegen! Die Initiative zur Vereinfachung der Rechtsvorschriften im Binnenmarkt zählt zu den wichtigsten Prozessen, die sich derzeit in der Union vollziehen.	Mr President, Commissioner Bolkestein, ladies and gentlemen, the simpler legislation for the internal market initiative is one of the most important processes now underway in the Union.
Die Menschen wollen nicht mehr in einer solchen Situation leben und fordern, vor der nuklearen Bedrohung geschützt zu werden.	People want to escape this situation and ask for protection from nuclear fear.
Ich bin froh, daß der Abgeordnete, der voll in Kenntnis der Probleme betreffs der Poltrein BV ist, mich da auf den neuesten Stand bringt.	I am glad to be brought up-to-date by the honourable Member, who fully understands the problems affecting the efforts of Poltrein.
Die Mitteilung der Kommission über den Stand der SLIM-Initiative ist durchaus zufriedenstellend, aber noch nicht ausreichend.	The Commission communication on the present state of the SLIM project is very gratifying, but by no means fully adequate, as yet.
Dennoch werden in der Informationsgesellschaft des lebenslangen Lernens immer höhere Anforderungen an die effiziente Ausnutzung jeglicher Materialien und das fachliche Können der Bibliotheken gestellt.	However, lifelong learning in the information society puts even greater demands on libraries for the efficient utilisation of all manner of data and professional knowledge.
Ebenso ist die vom Berichterstatter vorgeschlagene Frist von einem halben Jahr ernst zu nehmen.	Furthermore, the six-month deadline proposed by the rapporteur should be taken seriously.
Ich befürworte nachdrücklich die Vorschläge unseres Berichterstatters, die darauf abzielen, dass die Anwender der Rechtsvorschriften bzw. die Kunden von uns Entscheidungsträgern bei der Vorbereitung konkreter Vorschläge stärker konsultiert werden müssten.	I warmly support our rapporteur' s proposals that the users of the legislation - the customers of our decision makers - should be heard more than they have been when concrete proposals are being drafted.
Der Fokus von Entscheidungen muss von der Emissionsbegrenzung hin zu einer umfassenden Umstrukturierung der Energie- und Materialerzeugungssysteme verlagert werden.	The focus of decisions needs to switch from restricting emissions to a comprehensive reorganisation of energy and material production systems.
Im April wurde in der Aussprache und in der Entschließung des Parlaments, zu deren Initiatoren ich gehörte, ganz klar auf die Gefahr hingewiesen, die damals schon erkennbar war.	In April, during the debate and in Parliament’s resolution, which I was involved in tabling, the risk was already clearly forecast and clearly apparent.
